GroupId,GroupName,Preference,Id,Product,Amount,Measure,Energie,FatTotal,Protein,CarbsTotal,Sugar,Starch,Fibre,Water,PUFA3,K,CA,P,MG,FE,CU,SE,ZN,IOD,VITA,VITC,VITD,VITE,VITK,VITB6,VITB12,FIBWAT,FIBFAT,FATPROT
25,Vlees en gevogelte,,1391,Spek mager bereid,100,g,424,35.5,25.7,0.3,0,0.3,0,38,0.5,380,8,190,23,0.8,0.08,14,2.3,8,8,0,1.2,0,,0.26,0.7,38,35.5,61.2
8,Graanproducten en bindmiddelen,,5128,Ontbijtproduct Choco moons Crownfield,100,g,382,3.3,11.7,71.9,22.4,49.5,9.1,4,0.1,256,28,254,109,2.9,0.54,3,2.14,1.3,0,0,0,0.1,1.6,0.23,0,13.1,12.4,15
2,Alcoholische dranken,,382,Advocaat,100,g,236,3.2,4.3,23.6,23.6,0,0,53.7,0,52,20,81,4,0.8,0.09,6,0.47,11,68,0,0.4,1.1,,0.03,0.53,53.7,3.2,7.5
15,Melk en melkproducten,,3234,Zuiveldrank Milk&Fruit original,100,g,56,0,2,12,12,0,0,86,0,112,70,51,8,0,0.01,1,0.19,12.5,0,12,0,0,0,0.02,0.38,86,0,2
25,Vlees en gevogelte,,1572,Kalfsfricandeau bereid,100,g,121,2.2,25.2,0,0,0,0,70.5,0,507,6,264,29,0.6,0.07,10,2.99,3.7,8,0,0.7,0.8,,0.5,3.38,70.5,2.2,27.4
24,Vis,,355,Sardines in olie blik,100,g,231,16,21.7,0,0,0,0,62.3,3,368,500,520,46,3.1,0.11,49,2.2,23,7,0,3.3,0.3,,0.18,15,62.3,16,37.7
25,Vlees en gevogelte,,3028,Runderborstlappen rauw,100,g,152,7,22.3,0,0,0,0,73.6,0.1,403,5,211,26,1.9,0.07,14,4.06,2.5,7,0,0.4,0.4,,0.41,1.32,73.6,7,29.3
12,Hartige snacks en zoutjes,,3375,Zoutje bladerdeeg-,100,g,501,27,10,53,4.4,48.6,2.9,7.1,,50,15,50,10,0.6,0.06,5,0.32,1,149,0,0.7,0.1,,0.1,0,10,29.9,37
25,Vlees en gevogelte,,1578,Lamszadel bereid,100,g,308,23.2,24.7,0,0,0,0,52.3,0.1,360,27,230,25,1.7,0.1,4,3.4,6,7,0,0.2,,,0.37,2,52.3,23.2,47.9
25,Vlees en gevogelte,,1425,Varkensschouderkarbonade rauw,100,g,186,12.2,19.1,0,0,0,0,70,0,373,7,201,23,1,0.08,11,3.03,1.2,7,0,0.3,0.8,,0.41,0.65,70,12.2,31.3
8,Graanproducten en bindmiddelen,,5135,Ontbijtproduct Choco chocos Plus,100,g,392,3.1,8.3,80.9,17,63.9,3.5,4.2,,313,21,104,43,7,0.29,3,1.05,1.8,0,0,0,1.7,0.5,1.1,2,7.7,6.6,11.4
8,Graanproducten en bindmiddelen,,5164,Ontbijtproduct Honingringetjes 1 de Beste,100,g,374,3.1,9.7,73.6,24.5,49.1,6.3,7.3,0,241,350,229,77,7,0.21,4,1.59,1.5,0,0,0,1,0.4,1.12,2,13.6,9.4,12.8
3,Brood,,2653,Wafel rijst- gekruid,100,g,402,7.7,7.9,74.4,4,70.4,1.7,5.9,0,273,32,305,116,0.9,0.24,8,1.63,2.9,7,0,0,2.6,1.6,0.13,0.04,7.6,9.4,15.6
24,Vis,,114,Vis mager 0-5 g vet gem rauw,100,g,90,1.5,19.3,0,0,0,0,78.8,0.5,271,27,155,26,0.7,0.15,37,0.59,75.8,7,0,3.1,0.5,0.2,0.23,1.83,78.8,1.5,20.8
25,Vlees en gevogelte,,1423,Varkenshamschijf rauw,100,g,191,12.4,19.8,0,0,0,0,67.8,0.1,373,7,256,23,0.4,0.08,11,3.03,3,7,0,0.3,0.8,,0.41,0.65,67.8,12.4,32.2
25,Vlees en gevogelte,,568,Worst bloed-,100,g,386,32.6,12.4,9.5,0.5,9,2.5,41.6,0.2,300,15,22,16,6.6,0.11,14,0.7,5,6,0,0.6,0.2,,0.035,2.3,44.1,35.1,45
25,Vlees en gevogelte,,1414,Rundersukadelappen rauw,100,g,135,5.5,21.3,0,0,0,0,73.2,0.1,350,5,185,22,2.4,0.09,10,6.57,2.8,6,0,0.4,0.5,,0.25,2.72,73.2,5.5,26.8
25,Vlees en gevogelte,,2058,Schapenvlees <10 g vet gem rauw,100,g,160,8.7,20.5,0,0,0,0,70.9,0.1,330,12,190,22,2.1,0.08,2,3.2,6,6,0,0.1,0.1,,0.15,2,70.9,8.7,29.2
25,Vlees en gevogelte,,2057,Lamsvlees <10 g vet rauw gem,100,g,158,8.3,20.7,0,0,0,0,70.8,0.1,330,12,190,22,1.8,0.08,2,3.2,6,6,0,0.2,0.1,,0.15,1.9,70.8,8.3,29
8,Graanproducten en bindmiddelen,,696,Meel mais-,100,g,361,2.8,6.8,75.5,0,75.5,3.2,11.1,0,120,6,99,47,0.1,0.15,3,0.3,0.6,0,0,0,1.1,0.3,0.33,0,14.3,6,9.6
25,Vlees en gevogelte,,1402,Runderentrecote rauw,100,g,165,8.1,23,0,0,0,0,70.8,0,409,5,214,26,1.7,0.05,10,3.85,3.2,6,0,0.5,0.3,,0.45,1.2,70.8,8.1,31.1
24,Vis,,3256,Sardines gegrild,100,g,171,7.8,25.3,0,0,0,0,67.2,3.2,400,130,320,34,1.7,0.14,38,1.4,32,6,0,12.3,0.3,,0.41,12,67.2,7.8,33.1
25,Vlees en gevogelte,,1406,Runderklapstuk rauw,100,g,137,6.4,19.8,0,0,0,0,72.4,0,394,9,206,25,1.7,0.08,13,3.96,2.5,6,0,0.5,0.5,,0.39,1.6,72.4,6.4,26.2
25,Vlees en gevogelte,,1579,Lamsschouder bereid,100,g,284,19.1,27.9,0,0,0,0,52.3,0.1,390,10,230,25,1.7,0.09,4,6.4,7,6,0,0.2,0.1,,0.09,2,52.3,19.1,47
24,Vis,,1589,Tonijn in olie blik,100,g,206,10.8,27,0.1,0.1,0,0.1,62.3,0.6,291,12,200,33,1.6,0.2,90,1.1,14,6,0,2.1,3.5,,0.51,5,62.4,10.9,37.8
7,Gebak en koek,,3060,Appelflap m roomboterbladerdeeg,100,g,360,22.4,3.5,35,16.3,18.7,1.5,37.5,0.2,103,11,32,8,0.5,0.06,3,0.2,1.6,71,1,0.3,0.1,0.4,0.07,0,39,23.9,25.9
8,Graanproducten en bindmiddelen,,712,Rijst zilvervlies- rauw,100,g,357,2.6,8.3,73.5,1,71,3,11.8,0,250,12,300,157,1.3,0.22,10,0.8,4.5,0,0,0,0.8,0.8,0.25,0,14.8,5.6,10.9
27,Vleeswaren,,2303,Worst gekookte magere,100,g,221,17,14,3,1,2,0.1,65.9,0.2,350,18,286,11,1.3,0.06,8,1.34,2.2,6,0,0.7,,,0.035,0.75,66,17.1,31
24,Vis,,1607,Sprotfilet gerookt,100,g,212,14.8,19.9,0,0,0,0,65.4,1.5,231,9,318,37,1.1,0.09,10,1.7,61,6,0,13,0.5,,0.56,7,65.4,14.8,34.7
26,Vleesvervangers en zuivelvervangers,,2031,Quorn stukjes onbereid,100,g,114,2.6,14,5.8,1.3,4.5,5.5,72.5,0.1,158,32,191,38,0.5,0.1,30,6.7,,0,0,0,0,,0.082,0.13,78,8.1,16.6
8,Graanproducten en bindmiddelen,,868,Meel soja- ontvet,100,g,372,2.5,50,30,12,18,14.5,8,0.2,2060,260,620,300,9.1,1.6,2,0,,0,0,0,,,0.52,0,22.5,17,52.5
8,Graanproducten en bindmiddelen,,2002,Ontbijtproduct Coco pops Kellogg's,100,g,387,2.5,5,85,35,50,2,5.5,0,270,456,110,50,8,,,1,2.2,0,0,4.2,,,1.2,2.1,7.5,4.5,7.5
8,Graanproducten en bindmiddelen,,2271,Pasta glutenvrij rauw Schar,100,g,358,2.5,9,73.7,0.4,73.3,2.2,12.6,0.1,91,6,80,31,0.9,0.13,3,0.51,0.5,0,0,0,0.6,,0.2,0,14.8,4.7,11.5
8,Graanproducten en bindmiddelen,,2683,Ontbijtproduct Coco pops Chocos Kellogg's,100,g,381,2.5,9,78,29,49,5,5.5,0,430,264,100,40,8,0.53,3,1,1.8,0,0,4.2,0.9,1.2,1.2,2.1,10.5,7.5,11.5
16,Niet-alcoholische dranken,,5039,Koffie latte macchiato vers bereid,100,g,46,2.5,2.5,3.4,3.4,0,0,90.5,0,142,94,78,11,0.1,0.01,2,0.35,11.3,26,0,0,0.1,1.1,0.02,0.3,90.5,2.5,5
25,Vlees en gevogelte,,566,Worst knak- blik/glas,100,g,201,15.4,12,3.8,0.3,3.5,0.1,64.8,0.2,102,22,150,10,1.1,0.06,7,1.4,18,6,0,0.7,0.2,,0.091,0.44,64.9,15.5,27.4
25,Vlees en gevogelte,,3003,Worst knak- runder blik/glas,100,g,180,11,13,7,0.3,6.7,0.3,65,0.1,84,22,150,10,1.1,0.06,7,1.4,18,6,0,0.7,0.2,,0.091,0.44,65.3,11.3,24
25,Vlees en gevogelte,,1317,Kip/bout z vel gegrild,100,g,188,7.9,28.5,0.6,0,0.6,0,62.9,0.1,371,13,220,26,0.8,0.05,17,1.5,6,6,0,0.7,0.2,,0.2,0.29,62.9,7.9,36.4
24,Vis,,1615,Koolvis (Atlantisch) bereid in magnetron z toev,100,g,108,1.2,24.5,0,0,0,0,73.3,0.4,690,15,383,48,0.5,0.06,32,0.71,100,6,0,0.6,1.2,,0.24,4.44,73.3,1.2,25.7
24,Vis,,1096,Zalm gerookt,100,g,188,10.8,21.8,0.8,0,0.8,0,62.6,1.7,489,9,318,32,0.2,0.02,16,0.42,13,6,0,4,2.5,,0.56,5.02,62.6,10.8,32.6
25,Vlees en gevogelte,,1444,Gehakt lams-/schapen- rauw,100,g,218,15.7,19.3,0,0,0,0,67.9,0.1,310,17,190,21,2,0.08,2,3.95,6,5,0,0.4,0.2,,0.14,2.1,67.9,15.7,35
25,Vlees en gevogelte,,1575,Lamsbout bereid,100,g,256,17.1,25.6,0,0,0,0,56.9,0.1,300,10,200,23,1.7,0.09,4,4,3,5,0,0.2,0.1,,0.26,2.2,56.9,17.1,42.7
16,Niet-alcoholische dranken,,2835,IJskoffie,100,g,72,2.3,2.7,10.2,9.1,1.1,0,84.3,0,136,93,78,10,0.1,0.01,1,0.34,11.3,21,0,0,0,0.9,0.02,0.32,84.3,2.3,5
26,Vleesvervangers en zuivelvervangers,,2888,Plantaardige yoghurtvariatie naturel Alpro,100,g,47,2.3,4,2.1,2.1,0,1,90.6,0.2,70,120,15,50,0.3,0.09,0,0.29,,10,0,0.8,,,,0.38,91.6,3.3,6.3
25,Vlees en gevogelte,,1447,Lamsschouder rauw,100,g,187,11.9,20,0,0,0,0,68.1,0.1,330,4,190,20,1.4,0.07,2,4.2,3,5,0,0.2,0,,0.22,1.5,68.1,11.9,31.9
25,Vlees en gevogelte,,2302,Worst knak- magere blik/glas,100,g,136,7,12,6,0.2,5.8,0.3,66.3,0.1,102,22,150,10,1.1,0.06,7,1.4,18,5,0,0.6,,,0.091,0.44,66.6,7.3,19
8,Graanproducten en bindmiddelen,,5133,Ontbijtproduct Honey hoops Crownfield,100,g,379,2.2,6.3,80.1,24.5,55.6,6.7,4.7,0,227,26,227,81,2.4,0.2,4,1.56,1.6,0,0,0,0,0.8,0.24,0,11.4,8.9,8.5
7,Gebak en koek,,2560,Appelflap z roomboter,100,g,360,22.4,3.5,35,16.3,18.7,1.5,37.5,0.7,103,11,32,8,0.5,0.06,3,0.2,1.6,0,1,0,0.1,0.4,0.07,0,39,23.9,25.9
8,Graanproducten en bindmiddelen,,224,Ontbijtprod Olvarit pap fijne granen 6+,100,g,375,2.1,11.8,73,2,71,8.5,5,0.1,250,30,370,110,4,0.45,4,2.2,1.9,0,0,0,1.4,4,0.35,0,13.5,10.6,13.9
8,Graanproducten en bindmiddelen,,225,Ontbijtproduct Brinta,100,g,344,2.1,11,65,4,61,10.5,11.4,0.1,400,40,330,85,3.5,0.45,4,2.4,1.9,0,0,0,1.4,1.9,0.22,0,21.9,12.6,13.1
24,Vis,,1097,Kaviaar,100,g,281,20.5,24,0,0,0,0,50.2,4.6,60,,,,1,,,,103,5,0,,,,0.32,,50.2,20.5,44.5
7,Gebak en koek,,1945,Broodje pudding-,100,g,214,4.3,5.2,38,9.9,28.1,1.4,51.2,0.1,146,92,97,15,0.4,0.05,2,0.82,31.6,56,1,0,0.1,0.7,0.03,0.22,52.6,5.7,9.5
8,Graanproducten en bindmiddelen,,1890,Gerst hele korrel rauw,100,g,330,2.1,10.6,59.7,1.7,58,14.8,11.7,0.1,560,50,380,91,6,0.3,1,3.3,0.5,0,0,0,0.9,2.2,0.56,0,26.5,16.9,12.7
24,Vis,,815,Vissticks onbereid,100,g,194,8,13,17,0.5,16.5,0.8,61.1,0.5,179,24,137,22,0.7,0.16,30,0.6,110,5,0,2.4,2.3,2.3,0.14,1,61.9,8.8,21
8,Graanproducten en bindmiddelen,,82,Vermicelli rauw,100,g,354,2,12,71,5,66,2,10,0.1,100,15,125,57,2,0.3,5,2.2,0.6,0,0,0,0,0.2,0.09,0,12,4,14
8,Graanproducten en bindmiddelen,,208,Meel boekweit-,100,g,353,2,9,72,2,70,5.6,14,0,200,15,150,117,2,0.56,9,2,1.9,0,0,0,0.3,7,0.25,0,19.6,7.6,11
8,Graanproducten en bindmiddelen,,211,Mout gorte-,100,g,332,2,10,65,3,62,7.2,13,0.1,300,60,350,44,4,0.42,1,3.1,0.5,0,0,0,0.3,2.2,0.25,0,20.2,9.2,12
8,Graanproducten en bindmiddelen,,212,Gort parel- rauw,100,g,339,2,9,67,0,67,8.6,13,0.1,250,15,200,44,2,0.4,1,2,0.5,0,0,0,0.4,2.2,0.25,0,21.6,10.6,11
8,Graanproducten en bindmiddelen,,218,Meel rogge-,100,g,328,2,10,60.2,3.2,56,14.8,13,0,500,45,350,92,4,0.42,0,3,4.6,0,0,0,1.6,5.9,0.22,0,27.8,16.8,12
8,Graanproducten en bindmiddelen,,222,Meel volkoren tarwe-,100,g,328,2,10,62,2,60,11.1,15,0.1,250,30,370,124,4,0.45,4,2.9,1.9,0,0,0,1.4,1.9,0.35,0,26.1,13.1,12
24,Vis,,919,Koolvis (Atlantisch) gekookt,100,g,114,1.5,25,0,0,0,0,74.9,0.7,420,10,237,44,0.4,0.06,46,0.6,154,5,0,1.4,0.8,,0.37,4.8,74.9,1.5,26.5
8,Graanproducten en bindmiddelen,,811,Pasta volkoren rauw,100,g,348,2,13,66,3.5,62.5,6.9,12.1,0.1,500,40,405,120,3.3,0.51,4,3,1.9,0,0,0,0.3,,0.4,0,19,8.9,15
26,Vleesvervangers en zuivelvervangers,,870,Drink soja- naturel,100,g,38,2,3.4,1.4,1.1,0.3,0.5,91,0.1,53,12,11,37,0.3,0.07,0,0.22,,0,0,0,0.2,,0.007,0,91.5,2.5,5.4
25,Vlees en gevogelte,,1430,Varkensschouderlappen rauw,100,g,133,5.5,20.7,0,0,0,0,73.5,0,429,4,226,27,0.8,0.07,12,2.6,2,4,0,0.4,0.5,4,0.5,0.46,73.5,5.5,26.2
8,Graanproducten en bindmiddelen,,1018,Vlokken rogge- geplet,100,g,352,2,12,69,1,68,5,14,0,530,64,373,110,3.7,0.44,2,2.6,4.6,0,0,0,0.9,,0.29,0,19,7,14
8,Graanproducten en bindmiddelen,,1019,Grutten boekweit-,100,g,357,2,8,74,2.1,71.9,5.6,13,0,218,12,150,80,2,0.7,9,1.1,1.9,0,0,0,0.1,,0.4,0,18.6,7.6,10
25,Vlees en gevogelte,,1424,Varkenshaaskarbonade rauw,100,g,156,7,23.2,0,0,0,0,70.2,0,402,10,229,28,0.5,0.05,12,1.61,0.9,4,0,0.3,0.5,4,0.56,0.28,70.2,7,30.2
25,Vlees en gevogelte,,1788,Varkensribkarbonade rauw,100,g,150,6.6,22.6,0,0,0,0,71.6,0,409,10,225,27,0.4,0.05,13,1.77,0.9,4,0,0.3,0.5,4,0.59,0.32,71.6,6.6,29.2
24,Vis,,2296,Koolvis (Atlantisch) rauw,100,g,82,1.1,18,0,0,0,0,81.9,0.5,303,7,171,32,0.3,0.04,33,0.4,111,4,0,1.4,0.6,,0.27,3.5,81.9,1.1,19.1
26,Vleesvervangers en zuivelvervangers,,1953,Plantaardige yoghurtvariatie m vruchten/vanille Alpro,100,g,73,2,3.7,9.6,9.5,0.2,0.9,83.8,0.1,72,120,56,45,0.3,0.09,0,0.26,,10,0,0.8,,,,0.38,84.7,2.9,5.7
8,Graanproducten en bindmiddelen,,2705,Ontbijtproduct All-Bran flakes Kellogg's,100,g,356,2,11,66,20,46,15,6,0.1,520,30,370,130,11.6,0.44,,2.5,1.7,0,0,0,,,1.2,2.1,21,17,13
25,Vlees en gevogelte,,1400,Runderbiefstuk rauw,100,g,108,1.8,22.9,0,0,0,0,74,0,429,4,231,28,2.3,0.09,10,3.99,2.9,3,0,0.5,0.3,,0.53,1.68,74,1.8,24.7
25,Vlees en gevogelte,,1663,Rundvlees <5 g vet rauw gem,100,g,109,2,22.6,0,0,0,0,74.3,0,423,5,227,27,2.2,0.08,10,4.13,4.2,3,0,0.5,0.2,,0.47,1.74,74.3,2,24.6
25,Vlees en gevogelte,,1404,Runderbaklappen rauw,100,g,103,2,21.2,0,0,0,0,75,0,417,4,222,26,2.1,0.07,11,4.6,2.4,3,0,0.4,0.3,,0.4,1.91,75,2,23.2
25,Vlees en gevogelte,,1411,Runderschenkel rauw,100,g,117,3,22.6,0,0,0,0,74.4,0,429,5,224,26,1.9,0.07,11,4.31,10,3,0,0.4,0.3,,0.53,1.86,74.4,3,25.6
8,Graanproducten en bindmiddelen,,3154,Quinoa gekookt,100,g,114,1.9,4.4,18.5,0.9,17.6,2.8,71.6,0.1,172,17,152,64,1.5,0.19,3,1.09,,0,0,0,0.8,0,0.12,0,74.4,4.7,6.3
26,Vleesvervangers en zuivelvervangers,,5115,Drink soja- ongezoet Milbona/Albert Heijn,100,g,35,1.9,3.4,0.8,0.7,0.2,0.6,93.3,0.1,53,122,11,37,0.3,0.07,0,0.22,,0,0,0,1.8,,0.007,0.39,93.9,2.5,5.3
25,Vlees en gevogelte,,1401,Runderbiefstuk van de haas rauw,100,g,116,2.3,23.7,0,0,0,0,74,0,429,5,224,26,1.9,0.07,11,4.31,11,3,0,0.5,0.3,,0.53,1.68,74,2.3,26
21,Soepen,,801,Soep op vleesbasis kant-en-klaar blik/zak/pak,100,g,25,0.7,2,2.5,0.4,2.1,0.2,94.4,0,124,9,12,4,0.4,0.03,1,0.12,,3,0,0,0.4,,0.022,0.06,94.6,0.9,2.7
21,Soepen,,758,Soep heldere m vlees (rund/kip),100,g,39,2,4.9,0.3,0.1,0.2,0,91.9,0,93,6,53,6,0.4,0.05,3,0.77,1.2,3,0,0.1,0.1,0,0.08,0.3,91.9,2,6.9
21,Soepen,,760,Soep heldere m vlees (rund/kip) en vermicelli,100,g,46,2,5.1,1.9,0.2,1.7,0.1,90.1,0,93,6,54,8,0.4,0.05,3,0.8,1.2,3,0,0.1,0,0,0.08,0.29,90.2,2.1,7.1
26,Vleesvervangers en zuivelvervangers,,1381,Drink soja- Original Alpro,100,g,39,1.8,3,2.4,2.4,0,0.5,92.3,0.1,78,120,97,26,0.4,0.05,0,0.24,,0,0,0.8,0.2,,0.005,0.38,92.8,2.3,4.8
24,Vis,1,703,Bakkeljauw (gedroogde gezouten kabeljauw),100,g,355,3,82,0,0,0,0,12,1.3,,685,780,,4.9,,,,196,2,0,,,,,,12,3,85
26,Vleesvervangers en zuivelvervangers,,3180,Drink soja- ongezoet Alpro,100,g,31,1.8,3.3,0.2,0.1,0.1,0.6,94.1,0.1,223,120,110,41,0.3,0.08,0,0.24,,0,0,0.8,0.2,,0.007,0.38,94.7,2.4,5.1
26,Vleesvervangers en zuivelvervangers,,5114,Drink soja- gezoet Milbona Nature,100,g,47,1.8,3.3,4,3.8,0.2,0.5,90.2,0.1,53,122,11,37,0.3,0.07,0,0.22,,0,0,0,1.8,,0.007,0.39,90.7,2.3,5.1
27,Vleeswaren,,2883,Runderrookvlees licht gezouten,100,g,116,2.5,22.8,0.7,0.6,0.1,0,74,0,700,5,190,21,2.5,0.08,7,3.3,9,2,0,0.1,0.6,,0.41,1.3,74,2.5,25.3
26,Vleesvervangers en zuivelvervangers,,1602,Drink soja- diverse smaken Alpro,100,g,60,1.7,2.9,7.9,7.5,0.3,0.6,86.2,0.1,93,120,31,37,0.3,0.08,0,0.23,,0,0,0.8,,,0.006,0.38,86.8,2.3,4.6
27,Vleeswaren,,340,Runderrookvlees,100,g,108,2,22,0.5,0.5,0,0,69.9,0,268,5,190,21,2.5,0.08,7,3.3,9,2,0,0.1,0.6,,0.41,1.3,69.9,2,24
24,Vis,,3137,Bakkeljauw (gedroogde gezouten kabeljauw) geweekt gekookt,100,g,138,0.9,32.5,0,0,0,0,64.9,0.4,427,22,160,35,1.8,0.02,52,0.5,243,2,0,1.2,0.7,,0.13,2.2,64.9,0.9,33.4
3,Brood,,2400,Croissant chocolade-,100,g,435,24.3,8.8,43.4,13.8,29.6,3.6,17.5,0.1,175,31,100,35,1.4,0.36,4,0.85,51.3,2,0,0,1.7,,0.04,0.07,21.1,27.9,33.1
25,Vlees en gevogelte,,1420,Varkenshamlappen rauw,100,g,114,2.8,22.2,0,0,0,0,75.2,0,428,4,239,28,0.8,0.08,13,2.37,1,2,0,0.3,0.5,4,0.53,0.49,75.2,2.8,25
16,Niet-alcoholische dranken,,2476,Koffie cappuccino vers bereid,100,g,31,1.7,1.8,2.3,2.3,0,0,93.3,0,121,64,52,9,0.1,0.01,1,0.24,7.7,17,0,0,0,0.7,0.02,0.2,93.3,1.7,3.5
25,Vlees en gevogelte,,2340,Varkensschnitzel gepaneerd rauw,100,g,142,2.8,20.6,8.1,2,6.1,1,66.7,0,396,11,223,30,0.7,0.08,11,1.67,1.5,2,0,0.3,0.5,0,0.47,0.32,67.7,3.8,23.4
24,Vis,,819,Kabeljauw gekookt,100,g,105,1,23,1,0,1,0,76,0.4,330,29,330,26,0.5,0.02,23,0.3,243,2,0,1.2,0,,0.06,2,76,1,24
25,Vlees en gevogelte,,1418,Varkensfiletlappen rauw,100,g,128,3.9,23.3,0,0,0,0,73.2,0,427,4,238,28,0.4,0.05,14,1.55,1,2,0,0.3,0.4,4,0.6,0.29,73.2,3.9,27.2
24,Vis,,1613,Kabeljauw bereid in magnetron z toev,100,g,98,0.4,23.5,0,0,0,0,77.2,0.1,427,16,216,32,0.2,0.02,44,0.5,243,2,0,1.2,0.7,,0.13,2.2,77.2,0.4,23.9
15,Melk en melkproducten,,1954,Melk koffie- Balance,100,g,61,0,10.6,4.6,4.6,0,0,84.8,0,173,290,215,18,0,0.01,3,0.98,25,2,3,0,0.1,0,0.07,0.57,84.8,0,10.6
24,Vis,,820,Kabeljauw rauw,100,g,75,0.6,17.5,0,0,0,0,81.6,0.3,322,12,169,25,0.1,0.02,23,0.3,196,2,0,0,0.7,0,0.14,1.5,81.6,0.6,18.1
8,Graanproducten en bindmiddelen,,4,Pasta witte rauw,100,g,356,1.5,12.3,72,1,71,3,10,0,100,15,125,53,2,0.3,5,1.5,0.6,0,0,0,0,0.2,0.08,0,13,4.5,13.8
15,Melk en melkproducten,,2246,Kwark magere m vruchten/vanille m zoetst Optimel,100,g,43,0,5.6,5,3.6,1.4,0.1,89.3,0,219,120,120,16,0.1,0.06,0,0.02,14.9,5,2,0,0,20.3,0.008,0.38,89.4,0.1,5.6
25,Vlees en gevogelte,,2313,Rundvlees gezouten gekookt Surinaams,100,g,271,17.9,27.4,0,0,0,0,45.4,0.2,40,15,135,16,1.6,0.02,,6.4,2.6,1,0,0.6,,,0.15,1.8,45.4,17.9,45.3
3,Brood,,230,Broodje wit zacht,100,g,262,3.6,9.7,45.9,3.3,42.6,3.8,35.1,0.2,177,37,103,22,0.9,0.12,5,0.71,63.8,1,0,0,0.2,,0.04,0,38.9,7.4,13.3
3,Brood,,878,Croissants uit blik afgebakken,100,g,420,22.6,7,46,5.1,40.9,2.5,21.9,0.2,177,37,103,34,0.9,0.12,5,0.72,64,1,0,0,1.8,,0.04,0,24.4,25.1,29.6
8,Graanproducten en bindmiddelen,,2006,Ontbijtproduct Smacks Kellogg's,100,g,382,1.5,6,84,43,41,4,4.5,0,220,264,180,60,8,,,1.5,1.9,0,0,4.2,,2.8,1.2,2.1,8.5,5.5,7.5
3,Brood,,2801,Croissant roomboter-,100,g,414,22.3,9.5,42.3,5.5,36.8,2.7,21.7,0.1,107,28,87,18,0.8,0.11,5,0.68,60.9,1,0,0,1.8,,0.038,0,24.4,25,31.8
3,Brood,,2876,Brood brioche,100,g,338,11,8.5,50,25,25,2.5,28,0.3,106,32,76,17,0.8,0.1,3,0.6,52.3,1,0,0,0.2,,0.056,0,30.5,13.5,19.5
26,Vleesvervangers en zuivelvervangers,,2030,Quorn fijngehakt onbereid,100,g,97,1.5,13,5.5,0.5,5,4.5,73,0.1,103,30,204,40,0.3,0.2,30,6.5,,0,0,0,0,,0.061,0.1,77.5,6,14.5
8,Graanproducten en bindmiddelen,,2049,Rijst meergranen- rauw,100,g,351,1.5,9,74,1,73,2.7,12,0,250,12,300,94,1.3,0.22,10,0.8,4.5,0,0,0,0.8,,0.25,0,14.7,4.2,10.5
27,Vleeswaren,,1776,Ham achter- gegrild,100,g,119,3.9,18.9,1.8,1.8,0,0.1,71.6,0.1,478,8,225,22,0.7,0.04,13,1.7,8,1,0,0.1,0.2,,0.11,0.42,71.7,4,22.8
25,Vlees en gevogelte,,1422,Varkenshaas rauw,100,g,105,1.7,22.4,0,0,0,0,75.3,0,444,4,250,28,0.7,0.07,12,1.74,1.2,1,0,0.3,0.4,4,0.55,0.41,75.3,1.7,24.1
25,Vlees en gevogelte,,1667,Varkensvlees <5 g vet rauw gem,100,g,124,2.8,22,2.4,0.6,1.8,0.3,72.2,0,421,6,236,29,0.7,0.07,12,1.8,1.3,1,0,0.3,0.5,2.4,0.53,0.37,72.5,3.1,24.8
16,Niet-alcoholische dranken,,2881,Koffie wiener melange oplos bereid,100,g,46,1.5,1,7.1,4.7,2.3,0.2,90.3,0,104,46,38,11,0.1,0.03,1,0.16,1.5,12,0,0,0,0.1,0.01,0.16,90.5,1.7,2.5
8,Graanproducten en bindmiddelen,,3191,Pasta vezelrijk Honig rauw,100,g,336,1.5,11,64,3.5,60.5,11,12.5,0,100,15,125,53,2,0.3,4,1.5,0.6,0,0,0,0,,0.08,0,23.5,12.5,12.5
8,Graanproducten en bindmiddelen,,5149,Meel pannenkoek- meergranen,100,g,340,1.5,11.3,67.5,1.6,65.9,6,13.9,0,184,25,183,51,1.8,0.23,5,1.32,1.9,0,0,0,0.7,1.1,0.19,0,19.9,7.5,12.8
3,Brood,,2818,Croissant gem,100,g,403,21.1,9.6,42.3,4.5,37.8,2.5,23,0.1,100,24,83,17,0.7,0.11,4,0.69,67.5,1,0,0,1.8,,0.04,0,25.5,23.6,30.7
3,Brood,,2802,Croissant z roomboter,100,g,392,19.9,9.8,42.3,3.4,38.9,2.2,24.2,0.2,94,21,78,17,0.7,0.12,4,0.7,74.2,1,0,0,1.8,,0.045,0,26.4,22.1,29.7
25,Vlees en gevogelte,,1790,Varkensschnitzel ongepaneerd rauw,100,g,109,2,22.6,0,0,0,0,74.5,0,444,6,241,30,0.6,0.06,14,1.65,1.1,1,0,0.3,0.4,,0.59,0.38,74.5,2,24.6
24,Vis,,2299,Tilapia rauw,100,g,86,1.6,17.9,0,0,0,0,80.3,0.1,353,18,181,28,0.2,0.02,28,0.34,4,1,0,24.3,0.7,1.7,0.18,1.1,80.3,1.6,19.5
